Invoice ID,Customer,Division,Department,Cost Center,Vendor,Invoice Date,Due Date,Amount,Tax,Currency,Payment Method,Payment Status,Days Late,Expense Category,Account Code,Ledger Type
INV-2023-13999,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Continental Device India,2023-12-07,2024-01-21,1519770.46,273558.68,INR,Bank Transfer (NEFT),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2024-14000,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,LinkedIn Marketing,2024-02-13,2024-03-14,148438.21,26718.88,INR,Direct Debit,Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2024-14001,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Bengaluru Tech Summit,2024-01-26,2024-03-26,54300.51,9774.09,INR,Direct Debit,Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2023-14002,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Capgemini Tech,2023-04-26,2023-05-26,3444042.81,619927.71,INR,Bank Transfer (NEFT),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-14003,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Compass Group,2023-09-03,2023-10-18,18868.92,3396.41,INR,Corporate Credit Card,Pending,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-14004,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,Saucelabs,2023-07-05,2023-09-03,84450.42,15201.08,INR,Direct Debit,Paid,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2024-14005,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,JPMorgan Chase,2024-11-14,2024-12-29,6718.33,1209.3,INR,Corporate Credit Card,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-14006,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Microsoft Azure,2023-06-11,2023-08-10,511926.36,92146.74,INR,Bank Transfer (NEFT),Pending,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2023-14007,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Meta for Business,2023-11-13,2023-12-13,120809.72,21745.75,INR,Corporate Credit Card,Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2024-14008,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip Technologies,2024-08-03,2024-10-02,1651481.16,297266.61,INR,Bank Transfer (NEFT),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2023-14009,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,LinkedIn Marketing,2023-04-17,2023-05-02,52585.73,9465.43,INR,Bank Transfer (NEFT),Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2023-14010,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,LambdaTest,2023-05-05,2023-07-04,76308,13735.44,INR,Corporate Credit Card,Overdue,46,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2023-14011,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,HSBC,2023-05-04,2023-05-19,9857.5,1774.35,INR,Corporate UPI,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2024-14012,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,Datadog,2024-07-24,2024-09-07,55602.65,10008.48,INR,Corporate Credit Card,Paid,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2024-14013,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Tessolve,2024-11-04,2024-12-19,1500509.68,270091.74,INR,Bank Transfer (RTGS),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2024-14014,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,IESA Vision Summit,2024-06-01,2024-07-31,92862.78,16715.3,INR,Bank Transfer (NEFT),Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2023-14015,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Cyril Amarchand Mangaldas,2023-02-19,2023-03-06,34920.54,6285.7,INR,Bank Transfer (NEFT),Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2024-14016,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,EY (Ernst & Young),2024-10-25,2024-11-09,73239.03,13183.03,INR,Direct Debit,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2023-14017,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,HDFC Bank,2023-06-01,2023-07-01,45064.05,8111.53,INR,Direct Debit,Overdue,60,Bank & Financial Charges,AC-5014,Administrative & General
INV-2024-14018,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,SAP SuccessFactors,2024-08-14,2024-10-13,96939.74,17449.15,INR,Direct Debit,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2023-14019,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,ICICI Bank,2023-07-12,2023-08-11,65064.23,11711.56,INR,Corporate Credit Card,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-14020,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,JetBrains,2023-03-05,2023-03-20,19317.9,3477.22,INR,Corporate UPI,Overdue,81,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2024-14021,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Lenovo,2024-03-25,2024-04-09,793844.61,142892.03,INR,Bank Transfer (NEFT),Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-14022,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Rohde & Schwarz,2024-10-26,2024-11-10,960990.63,172978.31,INR,Bank Transfer (RTGS),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2024-14023,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Ansys,2024-11-29,2024-12-29,261402.14,47052.39,INR,Corporate Credit Card,Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2023-14024,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Rohde & Schwarz,2023-07-10,2023-08-24,2301338.73,414240.97,INR,Bank Transfer (RTGS),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2024-14025,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Keysight Technologies,2024-03-11,2024-03-26,3175569.61,571602.53,INR,Bank Transfer (RTGS),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2023-14026,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,HP Inc.,2023-08-11,2023-10-10,272283.9,49011.1,INR,Bank Transfer (NEFT),Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-14027,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Citibank,2024-05-21,2024-06-20,40795.32,7343.16,INR,Corporate Credit Card,Overdue,26,Bank & Financial Charges,AC-5014,Administrative & General
INV-2024-14028,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Tektronix,2024-01-23,2024-03-08,2000679.14,360122.25,INR,Bank Transfer (RTGS),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2024-14029,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Smartworks,2024-02-05,2024-03-06,870789.43,156742.1,INR,Bank Transfer (RTGS),Overdue,4,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2024-14030,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Interactive Avenues,2024-10-08,2024-12-07,71843.14,12931.77,INR,Direct Debit,Pending,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2024-14031,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Marriott,2024-01-18,2024-03-03,122708.38,22087.51,INR,Bank Transfer (NEFT),Pending,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2023-14032,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Yotta Data Services,2023-08-07,2023-09-06,2996938.31,539448.9,INR,Bank Transfer (RTGS),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-14033,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Yotta Data Services,2024-03-29,2024-04-28,1303426.05,234616.69,INR,Bank Transfer (RTGS),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-14034,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Continental Device India,2024-09-09,2024-10-09,3345158.24,602128.48,INR,Bank Transfer (NEFT),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2024-14035,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Vi Enterprise,2024-04-30,2024-05-30,38531.91,6935.74,INR,Corporate Credit Card,Pending,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2023-14036,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,EY (Ernst & Young),2023-08-21,2023-10-20,85024.74,15304.45,INR,Bank Transfer (NEFT),Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2023-14037,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Siemens EDA (Mentor Graphics),2023-02-05,2023-04-06,1758418.93,316515.41,INR,Bank Transfer (RTGS),Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2024-14038,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Brijraj Cleanworks,2024-04-15,2024-04-30,7005.65,1261.02,INR,Corporate UPI,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2024-14039,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Cashfree,2024-05-24,2024-06-08,89985.28,16197.35,INR,Corporate Credit Card,Pending,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2024-14040,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Docker,2024-01-26,2024-02-10,34643.64,6235.86,INR,Direct Debit,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2023-14041,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,AMD / Xilinx,2023-06-09,2023-08-08,2318041.32,417247.44,INR,Bank Transfer (RTGS),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2024-14042,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Continental Device India,2024-11-25,2024-12-25,2147405.11,386532.92,INR,Bank Transfer (NEFT),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2023-14043,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Tessolve Semiconductor,2023-09-26,2023-11-10,1029045.35,185228.16,INR,Bank Transfer (NEFT),Pending,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2023-14044,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Hilton,2023-11-29,2024-01-28,63525.85,11434.65,INR,Corporate Credit Card,Pending,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2023-14045,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Tektronix,2023-08-03,2023-09-02,2766309.75,497935.76,INR,Bank Transfer (RTGS),Overdue,20,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2024-14046,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,SAP SuccessFactors,2024-06-04,2024-06-19,95293.66,17152.86,INR,Bank Transfer (NEFT),Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2023-14047,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,ARM Holdings,2023-09-17,2023-10-17,2461691.56,443104.48,INR,Bank Transfer (RTGS),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2023-14048,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Lenovo,2023-07-02,2023-08-16,497996.86,89639.43,INR,Direct Debit,Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-14049,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Microsoft Azure,2024-09-24,2024-11-08,3109169.86,559650.57,INR,Bank Transfer (RTGS),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2023-14050,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Bharti Airtel Business,2023-09-06,2023-11-05,25570.8,4602.74,INR,Corporate Credit Card,Pending,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2024-14051,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Atlassian (Jira/Confluence),2024-10-25,2024-11-09,52512.8,9452.3,INR,Direct Debit,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2024-14052,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Rashi Peripherals,2024-12-01,2025-01-30,196751.99,35415.36,INR,Corporate Credit Card,Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-14053,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Deloitte,2024-05-12,2024-06-26,63516.08,11432.89,INR,Bank Transfer (NEFT),Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2023-14054,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,PayPal,2023-05-05,2023-06-19,10175.15,1831.53,INR,Corporate Credit Card,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-14055,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Cadence Design Systems,2023-06-28,2023-08-27,2994285.74,538971.43,INR,Bank Transfer (NEFT),Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2023-14056,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip Technologies,2023-08-23,2023-10-22,2994774.34,539059.38,INR,Bank Transfer (NEFT),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2023-14057,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Sodexo,2023-11-18,2024-01-02,17830.06,3209.41,INR,Corporate Credit Card,Pending,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-14058,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,Saucelabs,2023-11-23,2024-01-07,32600.86,5868.15,INR,Corporate Credit Card,Paid,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2024-14059,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Ola Cabs,2024-11-06,2024-11-21,57974.67,10435.44,INR,Direct Debit,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2023-14060,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Tessolve,2023-03-15,2023-03-30,2611894.17,470140.95,INR,Bank Transfer (NEFT),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2024-14061,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Redington India,2024-03-14,2024-04-28,330048.87,59408.8,INR,Bank Transfer (NEFT),Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-14062,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Synopsys,2024-01-20,2024-02-19,6206.18,0,USD,Wire Transfer,Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2024-14063,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,State Bank of India,2024-07-14,2024-09-12,93894.21,16900.96,INR,Corporate Credit Card,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-14064,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,GitHub,2023-01-01,2023-01-31,825.5,0,USD,Wire Transfer,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2024-14065,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Lenovo,2024-03-21,2024-04-20,747870.99,134616.78,INR,Bank Transfer (RTGS),Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-14066,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip Technologies,2024-10-29,2024-12-28,3029539.14,545317.05,INR,Bank Transfer (RTGS),Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2023-14067,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Regus / IWG,2023-11-11,2023-11-26,667837.62,120210.77,INR,Bank Transfer (RTGS),Overdue,74,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2024-14068,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Tessolve Semiconductor,2024-09-27,2024-11-26,3289144,592045.92,INR,Bank Transfer (NEFT),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2023-14069,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Tessolve Semiconductor,2023-02-07,2023-04-08,2299227.28,413860.91,INR,Bank Transfer (RTGS),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2024-14070,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Tessolve Semiconductor,2024-05-17,2024-07-16,2715343.04,488761.75,INR,Bank Transfer (RTGS),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2024-14071,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Marriott,2024-03-24,2024-05-23,21741.39,3913.45,INR,Corporate Credit Card,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2023-14072,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Awfis Space Solutions,2023-12-14,2024-02-12,616083.71,110895.07,INR,Bank Transfer (NEFT),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2023-14073,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,BambooHR,2023-08-31,2023-09-30,63428.3,11417.09,INR,Bank Transfer (NEFT),Overdue,88,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2023-14074,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,ARM Holdings,2023-07-27,2023-08-11,391262.83,70427.31,INR,Bank Transfer (NEFT),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2023-14075,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,BrowserStack,2023-12-03,2024-01-17,11805.68,2125.02,INR,Corporate UPI,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2023-14076,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Regus / IWG,2023-08-27,2023-09-11,737907.31,132823.32,INR,Bank Transfer (RTGS),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2024-14077,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,AT&T,2024-08-23,2024-09-07,44072.16,7932.99,INR,Corporate Credit Card,Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2024-14078,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Embedded World,2024-05-12,2024-07-11,80326.48,14458.77,INR,Direct Debit,Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2024-14079,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Brijraj Cleanworks,2024-10-17,2024-12-16,61677.69,11101.98,INR,Direct Debit,Pending,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-14080,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,MSEDCL,2023-01-08,2023-01-23,89625.29,16132.55,INR,Direct Debit,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2024-14081,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip Technologies,2024-04-20,2024-06-19,2886103.89,519498.7,INR,Bank Transfer (NEFT),Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2024-14082,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Tessolve Semiconductor,2024-02-15,2024-03-31,3206631.95,577193.75,INR,Bank Transfer (NEFT),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2023-14083,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Google Cloud Platform (GCP),2023-04-02,2023-06-01,1181899.65,212741.94,INR,Bank Transfer (NEFT),Pending,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-14084,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Rohde & Schwarz,2024-03-12,2024-03-27,741949.22,133550.86,INR,Bank Transfer (NEFT),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2023-14085,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Emirates,2023-01-24,2023-03-25,142646.76,25676.42,INR,Direct Debit,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2023-14086,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Yotta Data Services,2023-08-14,2023-10-13,1412148.45,254186.72,INR,Bank Transfer (NEFT),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
